ID,File,Loai file,Nhom,Cau hoi,Dap an chuan,Cau tra loi he thong,Nguon/Citation,Retrieval,Citation,Answer,Diem,Hallucination,Muc do loi,Ghi chu,De xuat fix,Latency ms
EXT-010,xlsx_02_ke_hoach_hoc_tap.xlsx,XLSX,Postfix Extra,"Trong file ""xlsx_02_ke_hoach_hoc_tap.xlsx"", ở sheet ""Ke hoach hoc tap"", dòng 2 có thông tin gì?","Tuần: 1; Môn học: Cloud Computing; Mục tiêu: Ôn NIST, IaaS/PaaS/SaaS; Giờ dự kiến: 8; Giờ thực tế: 7; Tỷ lệ hoàn thành: 0.875","Ở sheet 'Ke hoach hoc tap', dòng 2 có: Tuần: 1; Môn học: Cloud Computing; Mục tiêu: Ôn NIST, IaaS/PaaS/SaaS; Giờ dự kiến: 8; Giờ thực tế: 7; Tỷ lệ hoàn thành: 0.875.","xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap, A1:F7) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,0.52
EXT-011,xlsx_02_ke_hoach_hoc_tap.xlsx,XLSX,Postfix Extra,"Trong file ""xlsx_02_ke_hoach_hoc_tap.xlsx"", ở sheet ""Ke hoach hoc tap"", dòng 3 có thông tin gì?","Tuần: 2; Môn học: Computer Vision; Mục tiêu: Ôn embedding, segmentation; Giờ dự kiến: 7; Giờ thực tế: 8; Tỷ lệ hoàn thành: 1.1428571428571428","Ở sheet 'Ke hoach hoc tap', dòng 3 có: Tuần: 2; Môn học: Computer Vision; Mục tiêu: Ôn embedding, segmentation; Giờ dự kiến: 7; Giờ thực tế: 8; Tỷ lệ hoàn thành: 1.1428571428571428.","xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap, A1:F7) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,476.07
EXT-012,xlsx_02_ke_hoach_hoc_tap.xlsx,XLSX,Postfix Extra,"Workbook ""xlsx_02_ke_hoach_hoc_tap.xlsx"" có bao nhiêu sheet và tên gì?","2 sheet: Ke hoach hoc tap, Tai nguyen","Tài liệu có 2 sheet: Ke hoach hoc tap, Tai nguyen.",xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Tai nguyen) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,0.56
EXT-013,AI Document Question Answering System.pptx,PPTX,Postfix Extra,"Slide 1 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [4] textbox/text_box @ x=3043085,y=1287313,w=3922424,h=575310: TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI THÀNH PHỐ HỒ CHÍ MINH",Slide 1 nói về: TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI THÀNH PHỐ HỒ CHÍ MINH; ĐỀ TÀI: AI Document Question Answering System; Giảng viên hướng dẫn: Nguyễn Văn Huy; Sinh viên thực hiện: Huỳnh Ngọc Quang Vinh.,AI Document Question Answering System.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,0.46
EXT-014,AI Document Question Answering System.pptx,PPTX,Postfix Extra,"Slide 2 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [3] textbox/text_box @ x=3789681,y=300037,w=2326649,h=685800: Nội dung",Slide 2 nói về: Nội dung; Giới thiệu đề tài; Vấn đề thực tế; Giải pháp đề xuất; Kiến trúc tổng thể hệ thống; Chức năng chính.,AI Document Question Answering System.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,0.47
EXT-015,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Postfix Extra,"Slide 1 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [1] textbox/auto_shape @ x=685800,y=640080,w=3840480,h=256032: BÀI TRÌNH CHIẾU MẪU","Slide 1 nói về: BÀI TRÌNH CHIẾU MẪU; Thư viện thông minh; cho trường học hiện đại; LIBRARY; Một bộ slide có nội dung dài vừa phải, chủ đề riêng biệt so với PDF, Markdown và hình ảnh. Dùng để kiểm thử khả năng đọc PPTX, tách nội dung theo slide, nhận diện tiêu đề và xử lý đoạn văn; Dữ liệu sách.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,373.62
EXT-016,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Postfix Extra,"Slide 2 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: Vấn đề thường gặp trong thư viện truyền thống","Slide 2 nói về: Vấn đề thường gặp trong thư viện truyền thống; Dữ liệu sách được ghi chép rời rạc, khó thống kê số lượng sách còn lại và tình trạng mượn trả; Học sinh mất nhiều thời gian tìm tài liệu phù hợp với môn học, cấp lớp hoặc chủ đề nghiên cứu; Thủ thư phải xử lý nhiều thao tác lặp lại như nhập phiếu mượn, nhắc hạn trả và lập báo cáo cuối tháng; Nhà trường thiếu dữ liệu để biết nhóm sách nào được quan tâm, nhóm nào ít sử dụng và cần cập nhật; Tác động.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 2),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,357.85
EXT-017,pptx_01_du_lich_can_tho.pptx,PPTX,Postfix Extra,"Slide 1 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Lịch trình Cần Thơ cuối tuần","Slide 1 nói về: Lịch trình Cần Thơ cuối tuần; Gợi ý 2 ngày 1 đêm cho nhóm bạn nhỏ; Mục tiêu chuyến đi; Đi nhẹ, ăn ngon, chụp ảnh đẹp và không dồn lịch quá dày. Kế hoạch ưu tiên trải nghiệm địa phương, di chuyển ngắn và có thời gian nghỉ; 2 ngày; 1 đêm.",pptx_01_du_lich_can_tho.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,343.1
EXT-018,pptx_01_du_lich_can_tho.pptx,PPTX,Postfix Extra,"Slide 2 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Ngày 1: Khám phá nhịp sống sông nước","Slide 2 nói về: Ngày 1: Khám phá nhịp sống sông nước; Buổi sáng đi chợ, chiều cà phê, tối ăn ven sông; Buổi sáng; Buổi chiều; Đến bến Ninh Kiều trước 8h; Ăn sáng nhẹ với bún hoặc hủ tiếu.",pptx_01_du_lich_can_tho.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,272.11
EXT-019,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Postfix Extra,"Slide 1 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Chiến dịch trồng cây trường học","Slide 1 nói về: Chiến dịch trồng cây trường học; Kế hoạch 4 tuần cho khuôn viên xanh hơn; Ý tưởng chính; Chiến dịch kết hợp giáo dục môi trường, hoạt động nhóm và theo dõi cây sau khi trồng. Mục tiêu không chỉ là trồng nhiều cây mà còn duy trì cây sống tốt; Xanh hơn; mỗi tuần.",pptx_02_trong_cay_truong_hoc.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,312.52
EXT-020,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Postfix Extra,"Slide 2 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Tuần 1: Khảo sát và chọn cây",Slide 2 nói về: Tuần 1: Khảo sát và chọn cây; Chọn đúng vị trí giúp cây sống lâu hơn; Khảo sát; Chọn cây; Đo khu vực nắng nhiều; Kiểm tra nguồn nước tưới.,pptx_02_trong_cay_truong_hoc.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,330.43
EXT-021,Test pptx.pptx,PPTX,Postfix Extra,"Slide 1 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 1; Title: オフィス業務; [2] textbox/placeholder @ x=4139952,y=3427413,w=3600698,h=2162175: 担当講師",Slide 1 nói về: オフィス業務; 担当講師; 正忠 武.,"Test pptx.pptx (slide 1, オフィス業務)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,273.9
EXT-022,Test pptx.pptx,PPTX,Postfix Extra,"Slide 2 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 2; Title: 主な授業内容; [2] textbox/placeholder @ x=323528,y=1412776,w=8459788,h=5112022: 仕事をする意味",Slide 2 nói về: 主な授業内容; 仕事をする意味; 職場での１日; あいさつのルールと自己紹介の仕方; 仕事の基本 ～ほう・れん・そう～; 電話の受け方・かけ方.,"Test pptx.pptx (slide 2, 主な授業内容)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,287.63
EXT-023,infographic_mau_an_toan_mang.png,PNG,Postfix Extra,"Trong ảnh ""infographic_mau_an_toan_mang.png"", nội dung chữ chính là gì?",6f8d63eb72674dc2af6c4651b49853ad_infographic_mau_an_toan_mang.png,"Nội dung chữ chính trong ảnh ""infographic_mau_an_toan_mang.png"" là hướng dẫn về an toàn mạng cho sinh viên, bao gồm các nội dung sau: - Mật khẩu mạnh - Xác thực hai lớp - Cảnh giác liên kết lạ - Sao lưu dữ liệu - Cập nhật thiết bị Đây là nội dung chính được thể hiện trong ảnh infographic.",infographic_mau_an_toan_mang.png (6f8d63eb72674dc2af6c4651b49853ad_infographic_mau_an_toan_mang.png),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,11527.29
EXT-024,jpeg_01_ke_hoach_du_lich.jpeg,JPEG,Postfix Extra,"Trong ảnh ""jpeg_01_ke_hoach_du_lich.jpeg"", nội dung chữ chính là gì?",af1543170da2459e8e35a33eab1b7c94_jpeg_01_ke_hoach_du_lich.jpeg,"Nội dung chữ chính trong ảnh ""jpeg_01_ke_hoach_du_lich.jpeg"" là kế hoạch du lịch 2 ngày cho nhóm ban.",jpeg_01_ke_hoach_du_lich.jpeg (af1543170da2459e8e35a33eab1b7c94_jpeg_01_ke_hoach_du_lich.jpeg),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,10205.62
EXT-025,jpeg_02_bang_an_toan_bep.jpeg,JPEG,Postfix Extra,"Trong ảnh ""jpeg_02_bang_an_toan_bep.jpeg"", nội dung chữ chính là gì?",16a69c2060254036ad8ebc0c3ae0f81a_jpeg_02_bang_an_toan_bep.jpeg,"Nội dung chữ chính trong ảnh ""jpeg_02_bang_an_toan_bep.jpeg"" là: - ""Bang nhac an toan bep"" - ""Danh cho bep nho trong ky tuc xa"" - ""Tat bep ngay sau khi nau xong."" - ""Khong de khan giay gan nguon"" - ""1 2 nhiet."" - ""Rura dao va cat vao khay rieng."" - ""Kiem tra 6 dien truoc khi rai 3 4 phong."" - ""Anh kiem thur: c6 tieu de, khoi noi dung va chur tieng Viet ro rang."" - ""Danh cho bep nho trong ky tuc xá"" - ""Tát bép ngay sau khi nau xong."" - ""Rura dao va cat vao khay riéng."" - ""Anh kiem thur: c6 tiéu de, kh6i noi dung va chur tieng Viet ro rang."".",jpeg_02_bang_an_toan_bep.jpeg (16a69c2060254036ad8ebc0c3ae0f81a_jpeg_02_bang_an_toan_bep.jpeg),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,12401.37
EXT-026,jpg_01_infographic_giac_ngu.jpg,JPG,Postfix Extra,"Trong ảnh ""jpg_01_infographic_giac_ngu.jpg"", nội dung chữ chính là gì?",8012c82141b74b7eb38bb4f20aa27ea9_jpg_01_infographic_giac_ngu.jpg,"Nội dung chữ chính trong ảnh ""jpg_01_infographic_giac_ngu.jpg"" là một danh sách các bước để tạo thói quen ngủ lanh manh, bao gồm: - Tạo một checklist nhỏ cho buổi tối - Tắt màn hình ít nhất 30 phút - Giữ phòng tối, yên tĩnh và ánh sáng dịu - Không uống cà phê sau cuộc - Ghi nhanh việc cần làm ngay - Buổi chiều, mai để bộ não lo - Ăn kiêm thấu: chọn tiêu đề, khoá nội dung và chú thích tiếng Việt rõ ràng.",jpg_01_infographic_giac_ngu.jpg (8012c82141b74b7eb38bb4f20aa27ea9_jpg_01_infographic_giac_ngu.jpg),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,13444.37
EXT-027,jpg_02_so_do_lop_hoc.jpg,JPG,Postfix Extra,"Trong ảnh ""jpg_02_so_do_lop_hoc.jpg"", nội dung chữ chính là gì?",5393830183424ded8252273adae05f6d_jpg_02_so_do_lop_hoc.jpg,"Nội dung chữ chính trong ảnh ""jpg_02_so_do_lop_hoc.jpg"" là: - So d6 lop hoc linh hoat - Ggi y b6 tri cho hoat dong nhom - Ban trung tam danh cho thao - G6c yen tinh cho doc tai lieu cá - 2 luan nhanh. - nhan. - 3 Bang trang dung ghi cau hoi - Khu trinh bay dät gan may chung. - chieu. - Anh kiem thur: c6 tieu de, khoi noi dung va chur tieng Viet ro rang. - Gqi y bo tri cho hoat dong nhom - G6c yén tinh cho doc tai liéu cá - Khu trinh bay dat gan may - Anh kiem thur: c6 tiéu de, kh6i noi dung va chur tieng Viet ro rang.",jpg_02_so_do_lop_hoc.jpg (5393830183424ded8252273adae05f6d_jpg_02_so_do_lop_hoc.jpg),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,11633.82
EXT-028,png_01_ban_do_y_tuong.png,PNG,Postfix Extra,"Trong ảnh ""png_01_ban_do_y_tuong.png"", nội dung chữ chính là gì?",da2dab99728f47558f2b62326de763f8_png_01_ban_do_y_tuong.png,"Nội dung chữ chính trong ảnh ""png_01_ban_do_y_tuong.png"" là: - Ban do y tuong - g hoc nhom - Tap trung - chia viéc - phan hoi - Xac dinh muc tiéu buoi hoc va - Chia vai tro: nguoi tom tat, - 1 - 2 - tai lieu can doc truoc. - nguoi ghi chu, nguoi phan bién. - Dung bang chung de gom cau - Ket thuc bang 3 viec can lam - 3 - 4 - hoi chua hieu. - cho buoi tiep theo. - Anh kiem thur: c6 tiéu de, khoi noi dung va chur tieng Viet ro rang. - Ban do y tuong hoc nhom - Tap trung - chia viec - phan hoi - Xac dinh muc tieu bu6i hoc va - Chia vai tro: nguoi tom tat - Anh kiem thur: c6 tiéu de, khoi noi dung va chu tieng Viet ro rang.",png_01_ban_do_y_tuong.png (da2dab99728f47558f2b62326de763f8_png_01_ban_do_y_tuong.png),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,13546.29
EXT-029,AI Document Question Answering System.pptx,PPTX,Postfix Extra,"Trong file ""AI Document Question Answering System.pptx"" có thông tin về blockchain không?",Không tìm thấy thông tin trong tài liệu.,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,517.84
EXT-030,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Postfix Extra,"Trong file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" có thông tin về mat khau admin không?",Không tìm thấy thông tin trong tài liệu.,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,402.21
EXT-031,bao_cao_quan_ly_rac_thai_nhua.pdf,PDF,Postfix Extra,"Trong file ""bao_cao_quan_ly_rac_thai_nhua.pdf"" có thông tin về gia co phieu Apple không?",Không tìm thấy thông tin trong tài liệu.,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,299.97
EXT-032,ke_hoach_mau_du_lich_da_lat.md,MD,Postfix Extra,"Trong file ""ke_hoach_mau_du_lich_da_lat.md"" có thông tin về so tai khoan ngan hang không?",Không tìm thấy thông tin trong tài liệu.,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,297.68
EXT-033,infographic_mau_an_toan_mang.png,PNG,Postfix Extra,"Trong file ""infographic_mau_an_toan_mang.png"" có thông tin về hop dong lao dong không?",Không tìm thấy thông tin trong tài liệu.,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,278.61
EXT-034,pdf_01_nang_luong_mat_troi.pdf,PDF,Postfix Extra,"Trong file ""pdf_01_nang_luong_mat_troi.pdf"" có thông tin về thong tin bao hiem không?",Không tìm thấy thông tin trong tài liệu.,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,298.06
EXT-035,"bao_cao_mau_chuyen_doi_so_giao_duc.pdf, docx_01_thu_vien_so.docx",DOCX+PDF,Postfix Extra,"So sánh nội dung của ""bao_cao_mau_chuyen_doi_so_giao_duc.pdf"" và ""docx_01_thu_vien_so.docx"".",Cần nhắc đến cả hai file: Page: 1 > File: 622ffb96990a4b598a0a7d08c5044369_bao_cao_mau_chuyen_doi_so_giao_duc.pdf; Tóm tắt nhanh,"Các tài liệu khác nhau ở phạm vi nội dung chính. bao_cao_mau_chuyen_doi_so_giao_duc.pdf: paragraph; Mục tiêu thứ ba là tăng tính minh bạch trong phối hợp giữa nhà trường và phụ huynh. Khi; docx_01_thu_vien_so.docx: Kết luận; Tài liệu này được tạo để phục vụ kiểm thử đọc hiểu tài liệu, trích xuất bảng, nhận diện tiêu đề và kiểm tra khả năng trả lời theo ngữ cảnh của AI chatbot.","bao_cao_mau_chuyen_doi_so_giao_duc.pdf (trang 2) | bao_cao_mau_chuyen_doi_so_giao_duc.pdf (trang 1) | bao_cao_mau_chuyen_doi_so_giao_duc.pdf (trang 4) | bao_cao_mau_chuyen_doi_so_giao_duc.pdf (trang 3) | docx_01_thu_vien_so.docx (trang 1, Mục tiêu)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,887.27
EXT-036,"pdf_01_nang_luong_mat_troi.pdf, poster_mau_nang_luong_tai_tao.jpg",JPG+PDF,Postfix Extra,"So sánh nội dung của ""pdf_01_nang_luong_mat_troi.pdf"" và ""poster_mau_nang_luong_tai_tao.jpg"".",Cần nhắc đến cả hai file: Page: 1 > File: e8441761a52e48118928dd7bdd361d66_pdf_01_nang_luong_mat_troi.pdf; 542799e0036a49f8a9f537634345ae76_poster_mau_nang_luong_tai_tao.jpg,"Các tài liệu khác nhau ở phạm vi nội dung chính. poster_mau_nang_luong_tai_tao.jpg: g luong tai tao trong doi sd; Noi dung khac voi PNG va PDF, trinh bay theo dang poster JPG; pdf_01_nang_luong_mat_troi.pdf: Page: 1; Báo cáo ngắn về điện mặt trời hộ gia đình.",poster_mau_nang_luong_tai_tao.jpg (542799e0036a49f8a9f537634345ae76_poster_mau_nang_luong_tai_tao.jpg) | pdf_01_nang_luong_mat_troi.pdf (trang 1),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,545.96
EXT-037,"md_02_app_chi_tieu.md, xlsx_01_bao_cao_doanh_thu.xlsx",MD+XLSX,Postfix Extra,"So sánh nội dung của ""md_02_app_chi_tieu.md"" và ""xlsx_01_bao_cao_doanh_thu.xlsx"".",Cần nhắc đến cả hai file: Bối cảnh; Doanh thu,Các tài liệu khác nhau ở phạm vi nội dung chính. xlsx_01_bao_cao_doanh_thu.xlsx: Doanh thu:used_range_1; Sheet: Doanh thu; md_02_app_chi_tieu.md: Dữ liệu mẫu; | Danh mục | Ngân sách tháng | Ghi chú |.,"xlsx_01_bao_cao_doanh_thu.xlsx (sheet KPI) | xlsx_01_bao_cao_doanh_thu.xlsx (sheet KPI, A1:D6) | xlsx_01_bao_cao_doanh_thu.xlsx (sheet Doanh thu, A1:F7) | xlsx_01_bao_cao_doanh_thu.xlsx (sheet Doanh thu) | md_02_app_chi_tieu.md (Hồ sơ ý tưởng ứng dụng quản lý chi tiêu sinh viên > Tính năng đề xuất)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,566.11
EXT-038,Test pdf.pdf,PDF,Postfix Extra,"Tóm tắt ngắn nội dung chính của ""Test pdf.pdf"" trong 3 ý.",Page: 1 > File: c4220cd9dc7b4b1292798be9a6c655a0_Test pdf.pdf,"2. - Xe tự lái: Nhận biết biển báo giao thông, vạch kẻ đường, người đi bộ, xe cộ - khác để đưa ra quyết định lái xe an toàn. - Các cảm biến và camera trên xe sẽ - thu thập dữ liệu hình ảnh, sau đó các thuật toán thị giác máy tính sẽ xử lý dữ - liệu này để hiểu và phản ứng với môi trường xung quanh. - 6. - Robot công nghiệp: Nhận biết và lắp ráp các bộ phận, kiểm soát ### Bảng tổng hợp | Chủ đề | Điểm chính | |---|---| | Xe tự lái | Nhận biết biển báo giao thông, vạch kẻ đường, ngườ | | khác để đưa ra quyết định lái xe an toàn | Nội dung chính trong tài liệu | | Các cảm biến và camera trên xe sẽ | Nội dung chính trong tài liệu | | thu thập dữ liệu hình ảnh, sau đó các thuật toán thị giác máy | Nội dung chính trong tài liệu | | liệu này để hiểu và phản ứng với môi trường xung quanh | Nội dung chính trong tài liệu | | Robot công nghiệp | Nhận biết và lắp ráp các bộ phận, kiểm soát | | 2. Xe tự lái | Nhận biết biển báo giao thông, vạch kẻ đường, n | | khác để đưa ra quyết định lái xe an toàn. Các cảm biến và cam | Nội dung chính trong tài liệu | ### Sơ đồ tổng quan ```mermaid flowchart TB classDef terminal fill:#0f766e,stroke:#115e59,color:#ffffff,stroke-width:2.4px classDef branch fil",Test pdf.pdf (trang 4) | Test pdf.pdf (trang 2) | Test pdf.pdf (trang 6) | Test pdf.pdf (trang 3) | Test pdf.pdf (trang 8),Đúng,Đúng,Một phần,0.5,Không,Medium,Có sinh sơ đồ/mermaid khi câu hỏi không yêu cầu rõ.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2532.11
EXT-039,Test docx.docx,DOCX,Postfix Extra,"Tóm tắt ngắn nội dung chính của ""Test docx.docx"" trong 3 ý.",BÁO CÁO THỰC TẬP TỐT NGHIỆP,"Nội dung kỹ thuật (xanh nhạt) | noi_dung_dieu, do_dai_ky_tu, chunk_id - Hệ thống hiện vận hành với quy mô 9.408 đoạn văn bản (chunks). - Mỗi đoạn văn bản sau khi trải qua quy trình phân mảnh 4 tầng sẽ được mô hình DEk21 chuyển đổi thành một vector mật (dense vector) có kích thước 768 chiều. - Điểm cốt lõi trong thiết kế của Qdrant là hệ thống Payload Metadata chi tiết đi kèm mỗi vector, bao gồm các trường: chunk_id, ten_van_ban, so_hieu, dieu_so, dieu_ten, chuong_so, chuong_ten, trang_thai, noi_dung_chunk, full_dieu_text và context_text. - Việc lưu trữ đầy đủ các trường thông tin này cho phép hệ thống không chỉ truy xuất nội dung khớp nhất mà còn có khả năng cung cấp toàn văn điều luật và ngữ cảnh xung quanh, phục vụ cho việc trích dẫn nguồn tin một cách minh bạch và chính xác tuyệt đối ngay trong câu trả lời. - Schema chunks: { - ""id"": ""<md5 12 ký tự>"", - ""text"": ""<context_text — chuỗi prefix + nội dung, là input embedding>"", ### Bảng tổng hợp | Chủ đề | Điểm chính | |---|---| | Hệ thống hiện vận hành với quy mô 9.408 đoạn văn bản chunks | Nội dung chính trong tài liệu | | Mỗi đoạn văn bản sau khi trải qua quy trình phân mảnh 4 tầng | Nội dung chính trong tài liệu | | Điểm cốt lõi","Test docx.docx (trang 25, 3.6. Thiết kế cơ sở dữ liệu vector > 3.6.1. Cấu trúc Schema và Quản lý Payload) | Test docx.docx (trang 15, 2.6. Tổng quan luật CNTT Việt Nam) | Test docx.docx (trang 24) | Test docx.docx (trang 34, 4.6. Đóng gói và triển khai hệ thống) | Test docx.docx (trang 15, 2.7. Các hệ thống liên quan và khoảng trống nghiên cứu)",Đúng,Đúng,Một phần,0.5,Không,Medium,Có sinh sơ đồ/mermaid khi câu hỏi không yêu cầu rõ.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2830.62
