ID,Run,File,FileType,Group,Question,Expected,Actual,Sources,Retrieval,Citation,Answer,Score,Hallucination,Severity,Notes,Fix,LatencyMs
B300-TAB-038,Base 300,xlsx_01_bao_cao_doanh_thu.xlsx,XLSX,Base 300,"Trong file ""xlsx_01_bao_cao_doanh_thu.xlsx"", ở sheet ""KPI"", dòng 6 có thông tin gì?",Chỉ số: Số lỗi vận hành; Mục tiêu: <= 5; Thực tế: 4; Đánh giá: Đạt,"Ở sheet 'KPI', dòng 6 có: Chỉ số: Số lỗi vận hành; Mục tiêu: <= 5; Thực tế: 4; Đánh giá: Đạt.","xlsx_01_bao_cao_doanh_thu.xlsx (sheet KPI, A1:D6) | xlsx_01_bao_cao_doanh_thu.xlsx (sheet KPI)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,486.83
B300-TAB-039,Base 300,xlsx_02_ke_hoach_hoc_tap.xlsx,XLSX,Base 300,"Workbook ""xlsx_02_ke_hoach_hoc_tap.xlsx"" có bao nhiêu sheet và tên gì?","2 sheet: Ke hoach hoc tap, Tai nguyen","Tài liệu có 2 sheet: Ke hoach hoc tap, Tai nguyen.",xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Tai nguyen) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,401.57
B300-TAB-040,Base 300,xlsx_02_ke_hoach_hoc_tap.xlsx,XLSX,Base 300,"Trong file ""xlsx_02_ke_hoach_hoc_tap.xlsx"", ở sheet ""Ke hoach hoc tap"", dòng 2 có thông tin gì?","Tuần: 1; Môn học: Cloud Computing; Mục tiêu: Ôn NIST, IaaS/PaaS/SaaS; Giờ dự kiến: 8; Giờ thực tế: 7","Ở sheet 'Ke hoach hoc tap', dòng 2 có: Tuần: 1; Môn học: Cloud Computing; Mục tiêu: Ôn NIST, IaaS/PaaS/SaaS; Giờ dự kiến: 8; Giờ thực tế: 7; Tỷ lệ hoàn thành: 0.875.","xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap, A1:F7) | xlsx_02_ke_hoach_hoc_tap.xlsx (sheet Ke hoach hoc tap)",Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,361.15
B300-SLD-001,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 1 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [4] textbox/text_box @ x=3043085,y=1287313,w=3922424,h=575310: TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI THÀNH PHỐ HỒ CHÍ MINH",Slide 1 nói về: TRƯỜNG ĐẠI HỌC GIAO THÔNG VẬN TẢI THÀNH PHỐ HỒ CHÍ MINH; ĐỀ TÀI: AI Document Question Answering System; Giảng viên hướng dẫn: Nguyễn Văn Huy; Sinh viên thực hiện: Huỳnh Ngọc Quang Vinh.,AI Document Question Answering System.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,601.16
B300-SLD-002,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 2 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [3] textbox/text_box @ x=3789681,y=300037,w=2326649,h=685800: Nội dung",Slide 2 nói về: Nội dung; Giới thiệu đề tài; Vấn đề thực tế; Giải pháp đề xuất; Kiến trúc tổng thể hệ thống; Chức năng chính.,AI Document Question Answering System.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,441.27
B300-SLD-003,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 3 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 3; Title: Slide 3; [3] textbox/text_box @ x=212475,y=206829,w=6692068,h=685800: 1. Giới thiệu đề tài",Slide 3 nói về: 1. Giới thiệu đề tài; AI Document Question Answering System; Hệ thống hỏi đáp tài liệu AI; Hỗ trợ upload nhiều định dạng; Quản lý tài liệu theo workspace; Hỏi đáp bằng ngôn ngữ tự nhiên.,AI Document Question Answering System.pptx (slide 3),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,340.0
B300-SLD-004,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 4 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [3] bullet/text_box @ x=0,y=312325,w=5982191,h=685800: Vấn đề thực tế","Slide 4 nói về: Vấn đề thực tế; Khó khăn hiện nay; Tài liệu dài, khó tra cứu; Đọc thủ công tốn thời gian; AI thường dễ hallucination; Không hiểu dữ liệu nội bộ.",AI Document Question Answering System.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,349.69
B300-SLD-005,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 5 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 5; Title: Slide 5; [3] bullet/text_box @ x=-209902,y=193481,w=5982191,h=685800: Giải pháp đề xuất",Slide 5 nói về: Giải pháp đề xuất; Giải pháp AIChatBox sử dụng RAG; Áp dụng kỹ thuật RAG hiện đại; Truy hồi dữ liệu trước trả lời; Embedding và semantic retrieval; Giảm hallucination của AI model.,AI Document Question Answering System.pptx (slide 5),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,300.98
B300-SLD-006,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 6 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 6; Title: Slide 6; [3] bullet/text_box @ x=-273620,y=300037,w=7535277,h=685800: Kiến trúc tổng thể của hệ thống","Slide 6 nói về: Kiến trúc tổng thể của hệ thống; Frontend web: quản lý workspace, upload, chat, theo dõi tiến độ; Backend FastAPI: auth, workspace, message, upload, ask, admin; Upload Job Worker: xử lý ingest nền, cập nhật trạng thái job; Data layer: PostgreSQL lưu metadata nghiệp vụ, FAISS lưu vector/chunk; AI layer: LLM provider + local semantic embeddings + local OCR/vision fallback.",AI Document Question Answering System.pptx (slide 6),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,293.1
B300-SLD-007,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 7 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 7; Title: Slide 7; [3] bullet/text_box @ x=-191954,y=199903,w=5982191,h=685800: Chức năng chính","Slide 7 nói về: Chức năng chính; Tạo/đổi tên/xóa workspace; quản lý tin nhắn và tài liệu; Upload đa định dạng: PDF, DOCX, PPTX, TXT/MD/CSV, ảnh; Hỏi đáp theo tài liệu đã ingest, hỗ trợ phản hồi thường và stream; Theo dõi upload job, retry job lỗi, export hội thoại ra PDF; Hỗ trợ cả guest session và user đăng nhập.",AI Document Question Answering System.pptx (slide 7),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,267.72
B300-SLD-008,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Slide 8 của file ""AI Document Question Answering System.pptx"" nói về nội dung gì?","Slide: 8; Title: Slide 8; [3] bullet/text_box @ x=-248959,y=170540,w=5982191,h=685800: Pipeline xử lý tài liệu","Slide 8 nói về: Pipeline xử lý tài liệu; Nhận file upload và chọn loader theo định dạng; Trích xuất nội dung văn bản; với PDF/DOCX/PPTX có phân tích ảnh chọn lọc; OCR/Local Vision chạy theo ngân sách thời gian và giới hạn đồng thời; Chunking nội dung (mặc định chunk_size 1000, overlap 150); Sinh embedding bằng BAAI/bge-small-en-v1.5 và lưu vào FAISS.",AI Document Question Answering System.pptx (slide 8),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,294.99
B300-SLD-009,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 1 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [1] textbox/auto_shape @ x=685800,y=640080,w=3840480,h=256032: BÀI TRÌNH CHIẾU MẪU","Slide 1 nói về: BÀI TRÌNH CHIẾU MẪU; Thư viện thông minh; cho trường học hiện đại; LIBRARY; Một bộ slide có nội dung dài vừa phải, chủ đề riêng biệt so với PDF, Markdown và hình ảnh. Dùng để kiểm thử khả năng đọc PPTX, tách nội dung theo slide, nhận diện tiêu đề và xử lý đoạn văn; Dữ liệu sách.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,364.82
B300-SLD-010,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 2 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: Vấn đề thường gặp trong thư viện truyền thống","Slide 2 nói về: Vấn đề thường gặp trong thư viện truyền thống; Dữ liệu sách được ghi chép rời rạc, khó thống kê số lượng sách còn lại và tình trạng mượn trả; Học sinh mất nhiều thời gian tìm tài liệu phù hợp với môn học, cấp lớp hoặc chủ đề nghiên cứu; Thủ thư phải xử lý nhiều thao tác lặp lại như nhập phiếu mượn, nhắc hạn trả và lập báo cáo cuối tháng; Nhà trường thiếu dữ liệu để biết nhóm sách nào được quan tâm, nhóm nào ít sử dụng và cần cập nhật; Tác động.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 2),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,315.87
B300-SLD-011,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 3 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 3; Title: Slide 3; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: Giải pháp đề xuất: thư viện thông minh","Slide 3 nói về: Giải pháp đề xuất: thư viện thông minh; Quản lý tài nguyên; Tìm kiếm ngữ nghĩa; Lưu thông tin sách, tác giả, thể loại, vị trí kệ, trạng thái mượn và lịch sử cập nhật; Cho phép người dùng tìm theo nhu cầu, ví dụ: “sách dễ hiểu về mạng máy tính cho người mới”; Gợi ý cá nhân hóa.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,350.62
B300-SLD-012,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 4 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: Luồng sử dụng mẫu",Slide 4 nói về: Luồng sử dụng mẫu; Đăng nhập; Tìm tài liệu; Xem gợi ý; Mượn/đọc; Theo dõi.,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,319.74
B300-SLD-013,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 5 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 5; Title: Slide 5; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: Dữ liệu cần quản lý","Slide 5 nói về: Dữ liệu cần quản lý; Nhóm dữ liệu; Ví dụ; Mục đích sử dụng; Sách giấy; Mã sách, kệ, tình trạng, lượt mượn.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 5),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,332.51
B300-SLD-014,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 6 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 6; Title: Slide 6; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: KPI đánh giá hiệu quả sau triển khai",Slide 6 nói về: KPI đánh giá hiệu quả sau triển khai; Giảm thời gian tra cứu sách; Tăng lượt mượn tài liệu phù hợp; Báo cáo tháng tự động hóa; Giảm sách trả trễ; KPI nên đo trước và sau triển khai để tránh đánh giá cảm tính.,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 6),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,309.87
B300-SLD-015,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Slide 7 của file ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" nói về nội dung gì?","Slide: 7; Title: Slide 7; [2] textbox/auto_shape @ x=502920,y=548640,w=7132320,h=502920: Kết luận và hướng mở rộng","Slide 7 nói về: Kết luận và hướng mở rộng; Thư viện thông minh giúp trường học chuyển từ mô hình lưu trữ thụ động sang mô hình khai thác tri thức chủ động. Khi dữ liệu sách, người dùng và hành vi đọc được kết nối, thư viện không chỉ là nơi mượn tài liệu mà còn trở thành trung tâm hỗ; Ưu tiên ngắn hạn; Mở rộng dài hạn; Số hóa danh mục sách, chuẩn hóa mã tài liệu, triển khai mượn trả điện tử và báo cáo cơ bản; Tích hợp AI tìm kiếm ngữ nghĩa, chatbot hỏi đáp tài liệu và hệ thống gợi ý theo năng lực học tập.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 7),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,348.55
B300-SLD-016,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 1 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Lịch trình Cần Thơ cuối tuần","Slide 1 nói về: Lịch trình Cần Thơ cuối tuần; Gợi ý 2 ngày 1 đêm cho nhóm bạn nhỏ; Mục tiêu chuyến đi; Đi nhẹ, ăn ngon, chụp ảnh đẹp và không dồn lịch quá dày. Kế hoạch ưu tiên trải nghiệm địa phương, di chuyển ngắn và có thời gian nghỉ; 2 ngày; 1 đêm.",pptx_01_du_lich_can_tho.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,274.92
B300-SLD-017,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 2 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Ngày 1: Khám phá nhịp sống sông nước","Slide 2 nói về: Ngày 1: Khám phá nhịp sống sông nước; Buổi sáng đi chợ, chiều cà phê, tối ăn ven sông; Buổi sáng; Buổi chiều; Đến bến Ninh Kiều trước 8h; Ăn sáng nhẹ với bún hoặc hủ tiếu.",pptx_01_du_lich_can_tho.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,293.85
B300-SLD-018,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 3 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 3; Title: Slide 3; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Ngày 2: Chợ nổi và mua quà","Slide 3 nói về: Ngày 2: Chợ nổi và mua quà; Lịch nhẹ để về sớm, tránh mệt sau chuyến đi; Khung giờ gợi ý; Xuất phát đi chợ nổi; 05:30; Về sớm.",pptx_01_du_lich_can_tho.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,317.54
B300-SLD-019,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 4 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Ngân sách và chuẩn bị",Slide 4 nói về: Ngân sách và chuẩn bị; Chia rõ tiền để chuyến đi dễ kiểm soát; Ngân sách dự kiến; Đồ nên mang; Di chuyển: 35%; Ăn uống: 30%.,pptx_01_du_lich_can_tho.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,381.11
B300-SLD-020,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Slide 5 của file ""pptx_01_du_lich_can_tho.pptx"" nói về nội dung gì?","Slide: 5; Title: Slide 5; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Tổng kết chuyến đi","Slide 5 nói về: Tổng kết chuyến đi; Một lịch trình vừa đủ cho cuối tuần; Điểm mạnh của kế hoạch là thời gian di chuyển ngắn, hoạt động đa dạng và có khoảng nghỉ. Khi áp dụng thực tế, nhóm chỉ cần cập nhật giá phòng, thời tiết và phương tiện trước ngày khởi hành; mốc thời gian cần nhớ; ngân sách dự phòng.",pptx_01_du_lich_can_tho.pptx (slide 5),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,775.08
B300-SLD-021,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 1 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 1; Title: Slide 1; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Chiến dịch trồng cây trường học","Slide 1 nói về: Chiến dịch trồng cây trường học; Kế hoạch 4 tuần cho khuôn viên xanh hơn; Ý tưởng chính; Chiến dịch kết hợp giáo dục môi trường, hoạt động nhóm và theo dõi cây sau khi trồng. Mục tiêu không chỉ là trồng nhiều cây mà còn duy trì cây sống tốt; Xanh hơn; mỗi tuần.",pptx_02_trong_cay_truong_hoc.pptx (slide 1),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,525.06
B300-SLD-022,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 2 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 2; Title: Slide 2; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Tuần 1: Khảo sát và chọn cây",Slide 2 nói về: Tuần 1: Khảo sát và chọn cây; Chọn đúng vị trí giúp cây sống lâu hơn; Khảo sát; Chọn cây; Đo khu vực nắng nhiều; Kiểm tra nguồn nước tưới.,pptx_02_trong_cay_truong_hoc.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,418.7
B300-SLD-023,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 3 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 3; Title: Slide 3; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Tuần 2-3: Trồng và truyền thông",Slide 3 nói về: Tuần 2-3: Trồng và truyền thông; Biến hoạt động thành trải nghiệm học tập; Cách triển khai; cây xanh mục tiêu; Mỗi nhóm nhận một khu vực; Chụp ảnh trước và sau khi trồng.,pptx_02_trong_cay_truong_hoc.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,417.5
B300-SLD-024,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 4 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Tuần 4: Theo dõi và đánh giá",Slide 4 nói về: Tuần 4: Theo dõi và đánh giá; Cây sống khỏe mới là kết quả thật; Kiểm tra lá và độ ẩm đất; Ghi nhận cây yếu hoặc sâu bệnh; Điều chỉnh lịch tưới theo thời tiết; Tổng hợp ảnh và báo cáo.,pptx_02_trong_cay_truong_hoc.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,578.55
B300-SLD-025,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Slide 5 của file ""pptx_02_trong_cay_truong_hoc.pptx"" nói về nội dung gì?","Slide: 5; Title: Slide 5; [2] textbox/auto_shape @ x=502920,y=228600,w=7772400,h=411480: Kết quả kỳ vọng",Slide 5 nói về: Kết quả kỳ vọng; Một khuôn viên xanh và có người chăm sóc; Kết quả hữu hình; Kết quả học tập; Có thêm mảng xanh trong sân trường; Khu vực trồng có bảng tên cây.,pptx_02_trong_cay_truong_hoc.pptx (slide 5),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,644.8
B300-SLD-026,Base 300,Test pptx.pptx,PPTX,Base 300,"Slide 1 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 1; Title: オフィス業務; [2] textbox/placeholder @ x=4139952,y=3427413,w=3600698,h=2162175: 担当講師",Slide 1 nói về: オフィス業務; 担当講師; 正忠 武.,"Test pptx.pptx (slide 1, オフィス業務)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,554.84
B300-SLD-027,Base 300,Test pptx.pptx,PPTX,Base 300,"Slide 2 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 2; Title: 主な授業内容; [2] textbox/placeholder @ x=323528,y=1412776,w=8459788,h=5112022: 仕事をする意味",Slide 2 nói về: 主な授業内容; 仕事をする意味; 職場での１日; あいさつのルールと自己紹介の仕方; 仕事の基本 ～ほう・れん・そう～; 電話の受け方・かけ方.,"Test pptx.pptx (slide 2, 主な授業内容)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,772.44
B300-SLD-028,Base 300,Test pptx.pptx,PPTX,Base 300,"Slide 3 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 3; Title: Slide 3; [1] textbox/auto_shape @ x=161510,y=404664,w=8820980,h=3024336: 先生も頑張ります！",Slide 3 nói về: 先生も頑張ります！; 一緒に頑張って; 勉強しましょう！; Image object detected on slide.,Test pptx.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,412.55
B300-SLD-029,Base 300,Test pptx.pptx,PPTX,Base 300,"Slide 4 của file ""Test pptx.pptx"" nói về nội dung gì?","Slide: 4; Title: Slide 4; [1] textbox/auto_shape @ x=161510,y=404664,w=8820980,h=3024336: 分からないことを",Slide 4 nói về: 分からないことを; そのままにしないで; 必ず質問しましょう！; Image object detected on slide.,Test pptx.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,427.06
B300-SLD-030,Base 300,Test pptx.pptx,PPTX,Base 300,"Slide 5 của file ""Test pptx.pptx"" nói về nội dung gì?",Slide: 5; Title: ＜授業の目的＞,Slide 5 nói về: ＜授業の目的＞; 日本のビジネスマナーを理解し 実践できるようにすること.,"Test pptx.pptx (slide 5, ＜授業の目的＞)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,438.65
B300-OCR-001,Base 300,infographic_mau_an_toan_mang.png,PNG,Base 300,"Trong ảnh hoặc file scan ""infographic_mau_an_toan_mang.png"", nội dung chữ chính là gì?",6f8d63eb72674dc2af6c4651b49853ad_infographic_mau_an_toan_mang.png,"Ảnh ""infographic_mau_an_toan_mang.png"" có nội dung chính: INFOGRAPHIC MAU; An toan mang; g cho sinh vien; 1. Mat khau manh; 2. Xac thuc hai lop; Khong dung ngay sinh, so dien thoai.",infographic_mau_an_toan_mang.png (6f8d63eb72674dc2af6c4651b49853ad_infographic_mau_an_toan_mang.png),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,886.93
B300-OCR-002,Base 300,jpeg_01_ke_hoach_du_lich.jpeg,JPEG,Base 300,"Trong ảnh hoặc file scan ""jpeg_01_ke_hoach_du_lich.jpeg"", nội dung chữ chính là gì?",af1543170da2459e8e35a33eab1b7c94_jpeg_01_ke_hoach_du_lich.jpeg,"Ảnh ""jpeg_01_ke_hoach_du_lich.jpeg"" có nội dung chính: Ké hoach du lich 2 ngay; Lich trinh nhe nhang cho nhom ban; Ngay 1: tham quan chg dia; Ngay 2: chup anh buoi sáng,; phuong va an toi ven song.; mua qua va ve som..",jpeg_01_ke_hoach_du_lich.jpeg (af1543170da2459e8e35a33eab1b7c94_jpeg_01_ke_hoach_du_lich.jpeg),Đúng,Đúng,Đúng,1.0,Không,None,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Không cần fix.,632.03
