ID,Run,File,FileType,Group,Question,Expected,Actual,Sources,Retrieval,Citation,Answer,Score,Hallucination,Severity,Notes,Fix,LatencyMs
B300-SUM-052,Base 300,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"".","Tổng hợp đúng các ý liên quan: 10, 13, blocks","Slide 5 - Cải thiện chất lượng thư viện - Ghi chú: dữ liệu càng chuẩn hóa thì khả năng tìm kiếm, thống kê và gợi ý càng chính xác. - File PPTX mẫu • 5 - Slide 1 - LIBRARY - Một bộ slide có nội dung dài vừa phải, chủ đề riêng biệt so với PDF, Markdown và hình ảnh. - Dùng để kiểm thử khả năng đọc PPTX, tách nội dung theo slide, nhận diện tiêu đề và xử lý đoạn văn.",bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 1) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 2) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 5) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 7) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 4),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2116.59
B300-SUM-055,Base 300,AI Document Question Answering System.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""AI Document Question Answering System.pptx"".",Tổng hợp đúng các ý liên quan: blocks,"Slide 2 - Nội dung - Giới thiệu đề tài - Vấn đề thực tế - Giải pháp đề xuất - Kiến trúc tổng thể hệ thống - Chức năng chính - Pipeline xử lý tài liệu ### Bảng tổng hợp | Chủ đề | Điểm chính | |---|---| | Nội dung | Nội dung chính trong tài liệu | | Giới thiệu đề tài | Nội dung chính trong tài liệu | | Vấn đề thực tế | Nội dung chính trong tài liệu | | Giải pháp đề xuất | Nội dung chính trong tài liệu | | Kiến trúc tổng thể hệ thống | Nội dung chính trong tài liệu | | Chức năng chính | Nội dung chính trong tài liệu | | Pipeline xử lý tài liệu | Nội dung chính trong tài liệu | | Luồng hỏi đáp AI RAG | Nội dung chính trong tài liệu | ### Sơ đồ tổng quan ```mermaid flowchart TB classDef terminal fill:#0f766e,stroke:#115e59,color:#ffffff,stroke-width:2.4px classDef branch fill:#ecfeff,stroke:#14b8a6,color:#0f172a,stroke-width:1.8px classDef detail fill:#ffffff,stroke:#94a3b8,color:#0f172a,stroke-width:1.3px classDef decision fill:#fef3c7,stroke:#f59e0b,color:#7c2d12,stroke-width:1.8px S(""Tổng quan AI<br/>Document<br/>Question<br/>Answering"") B1[""Nội dung""] S -->|nhánh 1| B1 B2[""Giới thiệu đề<br/>tài""] S -->|nhánh 2| B2 B3[""Vấn đề thực tế""] S -->|nhánh 3| B3 B4[""Giải pháp đề<br/>xuất""] S",AI Document Question Answering System.pptx (slide 2) | AI Document Question Answering System.pptx (slide 8) | AI Document Question Answering System.pptx (slide 5) | AI Document Question Answering System.pptx (slide 4) | AI Document Question Answering System.pptx (slide 9),Đúng,Đúng,Một phần,0.5,Không,Medium,Có sinh sơ đồ/mermaid khi câu hỏi không yêu cầu rõ.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2262.57
B300-SUM-056,Base 300,pptx_01_du_lich_can_tho.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""pptx_01_du_lich_can_tho.pptx"".","Tổng hợp đúng các ý liên quan: 11, 17, 14, blocks, 15",Slide 2 - Buổi tối - điểm dừng chính trong ngày - Ăn tối món địa phương - Dạo chợ đêm - Chuẩn bị đồ cho sáng hôm sau - thời gian nghỉ tối thiểu - Slide 5.,pptx_01_du_lich_can_tho.pptx (slide 2) | pptx_01_du_lich_can_tho.pptx (slide 5) | pptx_01_du_lich_can_tho.pptx (slide 1) | pptx_01_du_lich_can_tho.pptx (slide 4) | pptx_01_du_lich_can_tho.pptx (slide 3),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2106.96
B300-SUM-057,Base 300,pptx_02_trong_cay_truong_hoc.pptx,PPTX,Base 300,"Tổng hợp các nội dung chính và điểm đáng chú ý trong ""pptx_02_trong_cay_truong_hoc.pptx"".","Tổng hợp đúng các ý liên quan: 10, 14, blocks, 17","Slide 1 - Ý tưởng chính - Chiến dịch kết hợp giáo dục môi trường, hoạt động nhóm và theo dõi cây sau khi trồng. - Mục tiêu không chỉ là trồng nhiều cây mà còn duy trì cây sống tốt. - Xanh hơn - mỗi tuần - Slide 4 - Điều chỉnh lịch tưới theo thời tiết.",pptx_02_trong_cay_truong_hoc.pptx (slide 1) | pptx_02_trong_cay_truong_hoc.pptx (slide 4) | pptx_02_trong_cay_truong_hoc.pptx (slide 3) | pptx_02_trong_cay_truong_hoc.pptx (slide 5) | pptx_02_trong_cay_truong_hoc.pptx (slide 2),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2168.05
B300-CMP-001,Base 300,"bao_cao_an_toan_du_lieu_ca_nhan.docx, Test jpeg.jpeg",DOCX+JPEG,Base 300,"So sánh nội dung của ""bao_cao_an_toan_du_lieu_ca_nhan.docx"" và ""Test jpeg.jpeg"".",Cần nêu được nội dung của cả hai file: 1. Bối cảnh vấn đề; b8f8ee50acbd45bf99da91f58570d763_Test jpeg.jpeg,"Các tài liệu khác nhau ở phạm vi nội dung chính. bao_cao_an_toan_du_lieu_ca_nhan.docx: 1. Bối cảnh vấn đề; Khi người dùng đăng ký tài khoản, mua sắm, học tập hoặc làm việc trên nền tảng số, nhiều loại dữ liệu như họ tên, số điện thoại, vị trí, lịch sử tìm kiếm và hành vi sử dụng được thu thập. Nếu dữ liệu này không được qu; Test jpeg.jpeg: BAO CAO D0ANH THU THANG05/2026; Monthly Sales Summary.","bao_cao_an_toan_du_lieu_ca_nhan.docx (trang 1) | bao_cao_an_toan_du_lieu_ca_nhan.docx (trang 1, 1. Bối cảnh vấn đề) | bao_cao_an_toan_du_lieu_ca_nhan.docx (trang 1, 5. Kết luận) | bao_cao_an_toan_du_lieu_ca_nhan.docx (trang 1, 2. Nguyên nhân chính) | bao_cao_an_toan_du_lieu_ca_nhan.docx (trang 1, 4. Bảng đề xuất biện pháp)",Một phần,Một phần,Một phần,0.5,Không,Medium,Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,284.56
B300-CMP-004,Base 300,"Test docx.docx, poster_mau_nang_luong_tai_tao.jpg",DOCX+JPG,Base 300,"So sánh nội dung của ""Test docx.docx"" và ""poster_mau_nang_luong_tai_tao.jpg"".",Cần nêu được nội dung của cả hai file: BÁO CÁO THỰC TẬP TỐT NGHIỆP; 542799e0036a49f8a9f537634345ae76_poster_mau_nang_luong_tai_tao.jpg,"Yêu cầu phi chức năng này đòi hỏi hệ thống phải giảm thiểu tối đa hiện tượng ""ảo giác"" (hallucination) của mô hình ngôn ngữ lớn bằng cách chỉ cho phép sinh nội dung dựa trên ngữ cảnh được truy xuất từ kho dữ liệu gốc. Việc lưu trữ đầy đủ các trường thông tin này cho phép hệ thống không chỉ truy xuất nội dung khớp nhất mà còn có khả năng cung cấp toàn văn điều luật và ngữ cảnh xung quanh, phục vụ cho việc trích dẫn nguồn tin một cách minh bạch và chính xác tuyệt đối ngay trong câu trả lời. Việc phân cấp thông tin này giúp người dùng không chỉ nhận được câu trả lời mà còn có thể ""kiểm chứng chéo"" nguồn gốc dữ liệu, đáp ứng yêu cầu khắt khe về tính xác thực trong lĩnh vực pháp luật. Mỗi câu trả lời của chatbot đều được đính kèm các thuộc tính Metadata trích xuất từ Qdrant và Neo4j như: tên văn bản, số hiệu điều khoản, trạng thái hiệu lực và nội dung trích dẫn gốc. Hệ thống đã chứng minh được năng lực xử lý ngôn ngữ tự nhiên ưu việt khi trình bày các câu trả lời theo cấu trúc mạch lạc: đưa ra kết luận trước, sau đó là lập luận chi tiết và cuối cùng là danh mục căn cứ pháp lý. ### Bảng so sánh | Nhóm nội dung | Chi tiết tiêu biểu | Số ý chính | |---|---|---:| | Hình 3 | Sơ đồ hệ thống G","Test docx.docx (trang 35) | Test docx.docx (trang 16) | Test docx.docx (trang 38) | Test docx.docx (trang 25, 3.6. Thiết kế cơ sở dữ liệu vector > 3.6.1. Cấu trúc Schema và Quản lý Payload) | Test docx.docx (trang 34, 4.7. Xây dựng giao diện)",Một phần,Một phần,Một phần,0.5,Không,Medium,Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2829.4
B300-CMP-011,Base 300,"poster_mau_nang_luong_tai_tao.jpg, RETRIEVAL_TESTING_QUESTION_SET.md",JPG+MD,Base 300,"So sánh nội dung của ""poster_mau_nang_luong_tai_tao.jpg"" và ""RETRIEVAL_TESTING_QUESTION_SET.md"".",Cần nêu được nội dung của cả hai file: 542799e0036a49f8a9f537634345ae76_poster_mau_nang_luong_tai_tao.jpg; 1) Pham vi bo test,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Kiểm tra chunking/retrieval/reranking và ngưỡng fallback cho file liên quan.,351.44
B300-CMP-012,Base 300,"Test JPG.jpg, Test md.md",JPG+MD,Base 300,"So sánh nội dung của ""Test JPG.jpg"" và ""Test md.md"".",Cần nêu được nội dung của cả hai file: cb467cc5db3c48429e68a3e690bb161b_Test JPG.jpg; Trí tuệ nhân tạo trong hệ thống hỏi đáp tài liệu,"Ngoài ra, tài liệu cũng có thể dùng để kiểm tra khả năng hiển thị citation và fallback khi người dùng hỏi các thông tin không xuất hiện trong nội dung. Vì vậy, các tài liệu kiểm thử nên có nhiều loại cấu trúc khác nhau như heading, bảng, danh sách, đoạn văn dài, code block và nội dung có thuật ngữ chuyên ngành. Một hệ thống AI Document Chat tốt không chỉ cần mô hình ngôn ngữ mạnh, mà còn cần khả năng xử lý tài liệu đa định dạng, tách nội dung hợp lý, tìm kiếm ngữ nghĩa chính xác, bảo mật dữ liệu và đưa ra câu trả lời dễ hiểu. Tài liệu này có thể dùng làm dữ liệu mẫu để kiểm thử các chức năng như upload Markdown, đọc heading, xử lý bảng, nhận diện code block, chia chunk, tạo embedding, truy xuất theo câu hỏi và sinh câu trả lời có căn cứ. Khi hệ thống xử lý tài liệu, nó cần chia nội dung thành các đoạn nhỏ nhưng vẫn giữ được mối liên kết về ngữ nghĩa. ### Bảng so sánh | Nhóm nội dung | Chi tiết tiêu biểu | Số ý chính | |---|---|---:| | Hỗ trợ upload nhiều loại tài liệu | Nội dung chính | 1 | | Tự động trích xuất nội dung từ tài liệu | Nội dung chính | 1 | | Tạo chỉ mục tìm kiếm ngữ nghĩa | Nội dung chính | 1 | | Truy xuất đúng đoạn tài liệu liên quan | Nội dung chính | 1 | | Sinh câ",Test md.md (Phụ lục C. Đoạn văn bản dài để kiểm thử chunking) | Test md.md (1. Giới thiệu chung) | Test md.md (5. Kỹ thuật RAG trong hỏi đáp tài liệu) | Test md.md (2. Bối cảnh phát triển AI Document Chat) | Test md.md (3. Kiến trúc tổng thể của hệ thống),Một phần,Một phần,Một phần,0.5,Không,Medium,Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,2480.59
B300-CMP-018,Base 300,"RETRIEVAL_TESTING_QUESTION_SET.md, Test pdf scan.pdf",MD+PDF,Base 300,"So sánh nội dung của ""RETRIEVAL_TESTING_QUESTION_SET.md"" và ""Test pdf scan.pdf"".",Cần nêu được nội dung của cả hai file: 1) Pham vi bo test; Page: 1 > File: e4eee1144064466092a3e26cce305d0b_Test pdf scan.pdf,Tôi không tìm thấy đủ thông tin trong tài liệu để trả lời chính xác.,,Sai,Sai,Sai,0.0,Không,High,Fallback dù case có đáp án kỳ vọng. Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Kiểm tra chunking/retrieval/reranking và ngưỡng fallback cho file liên quan.,355.38
B300-CMP-019,Base 300,"Test md.md, Test pdf.pdf",MD+PDF,Base 300,"So sánh nội dung của ""Test md.md"" và ""Test pdf.pdf"".",Cần nêu được nội dung của cả hai file: Trí tuệ nhân tạo trong hệ thống hỏi đáp tài liệu; Page: 1 > File: c4220cd9dc7b4b1292798be9a6c655a0_Test pdf.pdf,"Các tài liệu khác nhau ở phạm vi nội dung chính. Test md.md: Phụ lục C. Đoạn văn bản dài để kiểm thử chunking; Đây là đoạn văn bản bổ sung nhằm tạo thêm dữ liệu cho quá trình kiểm thử chunking. Khi hệ thống xử lý tài liệu, nó cần chia nội dung thành các đoạn nhỏ nhưng vẫn giữ được mối liên kết về ngữ nghĩa. Nếu đoạn văn bị cắt; Test pdf.pdf: Page: 2; Thị giác Máy tính và Xử lý Ảnh là gì?.",Test md.md (Phụ lục C. Đoạn văn bản dài để kiểm thử chunking) | Test pdf.pdf (trang 6) | Test pdf.pdf (trang 4) | Test pdf.pdf (trang 5) | Test md.md (2. Bối cảnh phát triển AI Document Chat),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,468.68
B300-CMP-024,Base 300,"pdf_02_an_toan_du_lieu.pdf, AI Document Question Answering System.pptx",PDF+PPTX,Base 300,"So sánh nội dung của ""pdf_02_an_toan_du_lieu.pdf"" và ""AI Document Question Answering System.pptx"".",Cần nêu được nội dung của cả hai file: Page: 1 > File: d849cc7fe46a49b19f7bf1c4bdc7c468_pdf_02_an_toan_du_lieu.pdf; Slide: 1 > Slide 1 > Blocks: 4-7,Các tài liệu khác nhau ở phạm vi nội dung chính. pdf_02_an_toan_du_lieu.pdf: Page: 1; Hướng dẫn an toàn dữ liệu cá nhân; AI Document Question Answering System.pptx: Slide 8; Title: Slide 8.,AI Document Question Answering System.pptx (slide 8) | AI Document Question Answering System.pptx (slide 2) | AI Document Question Answering System.pptx (slide 12) | pdf_02_an_toan_du_lieu.pdf (trang 1) | AI Document Question Answering System.pptx (slide 9),Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,299.45
B300-CMP-025,Base 300,"Test pdf scan.pdf, bai_trinh_chieu_mau_thu_vien_thong_minh.pptx",PDF+PPTX,Base 300,"So sánh nội dung của ""Test pdf scan.pdf"" và ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"".",Cần nêu được nội dung của cả hai file: Page: 1 > File: e4eee1144064466092a3e26cce305d0b_Test pdf scan.pdf; Slide: 1 > Slide 1 > Blocks: 1-5,Các tài liệu khác nhau ở phạm vi nội dung chính. bai_trinh_chieu_mau_thu_vien_thong_minh.pptx: Slide 2; Title: Slide 2; Test pdf scan.pdf: Page: 2; Page: 1; OCR From Images:.,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 1) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 7) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 6) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 2) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 3),Một phần,Một phần,Một phần,0.5,Không,Medium,Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,320.1
B300-CMP-026,Base 300,"Test pdf.pdf, pptx_01_du_lich_can_tho.pptx",PDF+PPTX,Base 300,"So sánh nội dung của ""Test pdf.pdf"" và ""pptx_01_du_lich_can_tho.pptx"".",Cần nêu được nội dung của cả hai file: Page: 1 > File: c4220cd9dc7b4b1292798be9a6c655a0_Test pdf.pdf; Slide: 1 > Slide 1 > Blocks: 2-5,"Các tài liệu khác nhau ở phạm vi nội dung chính. Test pdf.pdf: paragraph; scikit-image - Tích hợp tốt với hệ sinh thái SciPy, NumPy. - Cú pháp có thể hơi phức tạp hơn so với; pptx_01_du_lich_can_tho.pptx: Slide 2; Title: Slide 2.",Test pdf.pdf (trang 2) | Test pdf.pdf (trang 6) | Test pdf.pdf (trang 4) | Test pdf.pdf (trang 14) | Test pdf.pdf (trang 13),Một phần,Một phần,Một phần,0.5,Không,Medium,Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,377.19
B300-CMP-031,Base 300,"AI Document Question Answering System.pptx, txt_01_nhat_ky_vuon_rau.txt",PPTX+TXT,Base 300,"So sánh nội dung của ""AI Document Question Answering System.pptx"" và ""txt_01_nhat_ky_vuon_rau.txt"".",Cần nêu được nội dung của cả hai file: Slide: 1 > Slide 1 > Blocks: 4-7; NHẬT KÝ VƯỜN RAU BAN CÔNG,Các tài liệu khác nhau ở phạm vi nội dung chính. AI Document Question Answering System.pptx: Slide 9; Title: Slide 9; txt_01_nhat_ky_vuon_rau.txt: NHẬT KÝ VƯỜN RAU BAN CÔNG; NHẬT KÝ VƯỜN RAU BAN CÔNG.,AI Document Question Answering System.pptx (slide 2) | AI Document Question Answering System.pptx (slide 9) | AI Document Question Answering System.pptx (slide 8) | AI Document Question Answering System.pptx (slide 5) | AI Document Question Answering System.pptx (slide 12),Một phần,Một phần,Một phần,0.5,Không,Medium,Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,306.92
B300-CMP-032,Base 300,"bai_trinh_chieu_mau_thu_vien_thong_minh.pptx, txt_02_ke_hoach_clb_sach.txt",PPTX+TXT,Base 300,"So sánh nội dung của ""bai_trinh_chieu_mau_thu_vien_thong_minh.pptx"" và ""txt_02_ke_hoach_clb_sach.txt"".",Cần nêu được nội dung của cả hai file: Slide: 1 > Slide 1 > Blocks: 1-5; KẾ HOẠCH CÂU LẠC BỘ ĐỌC SÁCH THÁNG 6,Các tài liệu khác nhau ở phạm vi nội dung chính. bai_trinh_chieu_mau_thu_vien_thong_minh.pptx: Slide 4; Title: Slide 4; txt_02_ke_hoach_clb_sach.txt: KẾ HOẠCH CÂU LẠC BỘ ĐỌC SÁCH THÁNG 6; KẾ HOẠCH CÂU LẠC BỘ ĐỌC SÁCH THÁNG 6.,bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 7) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 4) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 1) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 2) | bai_trinh_chieu_mau_thu_vien_thong_minh.pptx (slide 5),Một phần,Một phần,Một phần,0.5,Không,Medium,Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,424.14
B300-CMP-033,Base 300,"pptx_01_du_lich_can_tho.pptx, file_excel_mau_song_xanh.xlsx",PPTX+XLSX,Base 300,"So sánh nội dung của ""pptx_01_du_lich_can_tho.pptx"" và ""file_excel_mau_song_xanh.xlsx"".",Cần nêu được nội dung của cả hai file: Slide: 1 > Slide 1 > Blocks: 2-5; Du_lieu_chien_dich,Các tài liệu khác nhau ở phạm vi nội dung chính. file_excel_mau_song_xanh.xlsx: Tong_quan:used_range_1; Sheet: Tong_quan; pptx_01_du_lich_can_tho.pptx: Slide 1; Title: Slide 1.,"file_excel_mau_song_xanh.xlsx (sheet Tong_quan, A1:H16) | file_excel_mau_song_xanh.xlsx (sheet Du_lieu_chien_dich, A1:L32) | file_excel_mau_song_xanh.xlsx (sheet Tong_quan) | pptx_01_du_lich_can_tho.pptx (slide 1)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,405.27
B300-CMP-034,Base 300,"pptx_02_trong_cay_truong_hoc.pptx, Test xlsx.xlsx",PPTX+XLSX,Base 300,"So sánh nội dung của ""pptx_02_trong_cay_truong_hoc.pptx"" và ""Test xlsx.xlsx"".",Cần nêu được nội dung của cả hai file: Slide: 1 > Slide 1 > Blocks: 2-5; Sheet: Sheet4 > Sheet4,Các tài liệu khác nhau ở phạm vi nội dung chính. Test xlsx.xlsx: Sheet2:used_range_1; Sheet: Sheet2; pptx_02_trong_cay_truong_hoc.pptx: Slide 1; Title: Slide 1.,"pptx_02_trong_cay_truong_hoc.pptx (slide 2) | pptx_02_trong_cay_truong_hoc.pptx (slide 1) | Test xlsx.xlsx (sheet Sheet2, A1:Z1000) | Test xlsx.xlsx (sheet Sheet4, A1:Z1000) | Test xlsx.xlsx (sheet Sheet1, A1:Z1000)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,423.72
B300-CMP-036,Base 300,"nhat_ky_mau_vuon_rau_do_thi.txt, xlsx_02_ke_hoach_hoc_tap.xlsx",TXT+XLSX,Base 300,"So sánh nội dung của ""nhat_ky_mau_vuon_rau_do_thi.txt"" và ""xlsx_02_ke_hoach_hoc_tap.xlsx"".",Cần nêu được nội dung của cả hai file: NHẬT KÝ MẪU: DỰ ÁN VƯỜN RAU ĐÔ THỊ TRÊN SÂN THƯỢNG; Ke hoach hoc tap,"Các tài liệu khác nhau ở phạm vi nội dung chính. nhat_ky_mau_vuon_rau_do_thi.txt: paragraph; Mục tiêu thứ ba là tạo một hoạt động gắn kết gia đình. Mỗi người có thể phụ trách một phần nhỏ như gieo hạt, tưới nước, kiểm tra sâu bệnh, ghi nhật ký hoặc thu hoạch. Khi mọi người cùng tham gia, khu vườn trở thành mộ; xlsx_02_ke_hoach_hoc_tap.xlsx: Ke hoach hoc tap:used_range_1; Sheet: Ke hoach hoc tap.",nhat_ky_mau_vuon_rau_do_thi.txt | nhat_ky_mau_vuon_rau_do_thi.txt (NHẬT KÝ MẪU: DỰ ÁN VƯỜN RAU ĐÔ THỊ TRÊN SÂN THƯỢNG) | nhat_ky_mau_vuon_rau_do_thi.txt (2. MỤC TIÊU CỦA DỰ ÁN) | nhat_ky_mau_vuon_rau_do_thi.txt (9. KẾT LUẬN) | nhat_ky_mau_vuon_rau_do_thi.txt (8. HƯỚNG PHÁT TRIỂN TIẾP THEO),Một phần,Một phần,Một phần,0.5,Không,Medium,Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,329.51
B300-CMP-040,Base 300,"file_excel_mau_song_xanh.xlsx, Test docx.docx",DOCX+XLSX,Base 300,"So sánh nội dung của ""file_excel_mau_song_xanh.xlsx"" và ""Test docx.docx"".",Cần nêu được nội dung của cả hai file: Du_lieu_chien_dich; BÁO CÁO THỰC TẬP TỐT NGHIỆP,"Các tài liệu khác nhau ở phạm vi nội dung chính. Test docx.docx: đồ thị (Graph Traversal): Từ các thực thể đã xác định, hệ thống thực hiện các bước nhảy trên Neo4j để lần theo các quan hệ dẫn chiếu và hướng dẫn thi hành. Quá trình này giúp hệ thống thu thập được các Nghị định hoặc...; Phần Tư vấn trực tiếp: Trình bày nội dung giải đáp bằng ngôn ngữ dễ hiểu, được tổng hợp dựa trên suy luận logic; file_excel_mau_song_xanh.xlsx: Du_lieu_chien_dich; Sheet: Du_lieu_chien_dich.","Test docx.docx (trang 23) | Test docx.docx (trang 13) | Test docx.docx (trang 30) | Test docx.docx (trang 35, CHƯƠNG 5: KIỂM THỬ & ĐÁNH GIÁ > 5.1. Kịch bản kiểm thử) | Test docx.docx (trang 25, 3.6. Thiết kế cơ sở dữ liệu vector > 3.6.1. Cấu trúc Schema và Quản lý Payload)",Một phần,Một phần,Một phần,0.5,Không,Medium,Citation không bao phủ đúng file kỳ vọng. Retrieval/citation có dấu hiệu sai hoặc thiếu nguồn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,659.75
B300-TAB-025,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Trong file ""Test xlsx.xlsx"", ở sheet ""Sheet4"", dòng 13 có thông tin gì?",学科名: 平均点; 日本語: ?; 数学: ?; 文学: ?; 総計: ?,"Ở sheet 'Sheet4', dòng 13 có: 学科名: 平均点; 日本語:?; 数学:?; 文学:?; 総計:?; column_12: 合格者数; column_18: （10点）.","Test xlsx.xlsx (sheet Sheet4, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2, A1:Z1000)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,217.69
B300-TAB-026,Base 300,Test xlsx.xlsx,XLSX,Base 300,"Trong file ""Test xlsx.xlsx"", ở sheet ""Sheet4"", dòng 14 có thông tin gì?",学科名: 最高点; 日本語: ?; 数学: ?; 文学: ?; 総計: ?,"Ở sheet 'Sheet4', dòng 14 có: 学科名: 最高点; 日本語:?; 数学:?; 文学:?; 総計:?; column_12: 合格率; column_18: （5点）.","Test xlsx.xlsx (sheet Sheet4, A1:Z1000) | Test xlsx.xlsx (sheet Sheet2, A1:Z1000)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,213.64
B300-TAB-034,Base 300,xlsx_01_bao_cao_doanh_thu.xlsx,XLSX,Base 300,"Trong file ""xlsx_01_bao_cao_doanh_thu.xlsx"", ở sheet ""KPI"", dòng 2 có thông tin gì?",Chỉ số: Tỷ lệ phản hồi khách hàng; Mục tiêu: 90%; Thực tế: 86%; Đánh giá: Cần cải thiện,"Ở sheet 'Doanh thu', dòng 2 có: Tháng: 01/2026; Sản phẩm A: 120; Sản phẩm B: 90; Dịch vụ: 45; Tổng: 255; Ghi chú: Sau Tết nhu cầu ổn định.","xlsx_01_bao_cao_doanh_thu.xlsx (sheet KPI, A1:D6) | xlsx_01_bao_cao_doanh_thu.xlsx (sheet KPI)",Đúng,Đúng,Một phần,0.5,Không,Medium,Đạt kỳ vọng theo bộ từ khóa chuẩn.,Tinh chỉnh citation selection và reranking để nguồn trả về sát hơn.,205.12
